Feature,Feature Value,SHAP Value,Absolute Value,Category
cell_x_ul_retx_94,-1.0,0.0,0.0,cell_x_ul_retx
cell_x_ul_tx_94,-1.0,0.0,0.0,cell_x_ul_tx
ul_total_bytes_non_incr_94,420.0,0.0,0.0,ul_total_bytes_non_incr
dl_total_bytes_non_incr_94,9845007.0,0.0,0.0,dl_total_bytes_non_incr
dl_bitrate_95,13344737.0,0.0,0.0,dl_bitrate
ul_bitrate_95,58686.0,0.0,0.0,ul_bitrate
cell_x_dl_retx_95,-1.0,0.0,0.0,cell_x_dl_retx
cell_x_dl_tx_95,-1.0,0.0,0.0,cell_x_dl_tx
cell_x_ul_retx_95,-1.0,0.0,0.0,cell_x_ul_retx
cell_x_ul_tx_95,-1.0,0.0,0.0,cell_x_ul_tx
ul_total_bytes_non_incr_95,420.0,0.0,0.0,ul_total_bytes_non_incr
dl_total_bytes_non_incr_95,8467150.0,0.0,0.0,dl_total_bytes_non_incr
dl_bitrate_96,13781017.0,0.0,0.0,dl_bitrate
ul_bitrate_96,58469.0,0.0,0.0,ul_bitrate
cell_x_dl_retx_96,-1.0,0.0,0.0,cell_x_dl_retx
cell_x_dl_tx_96,-1.0,0.0,0.0,cell_x_dl_tx
cell_x_ul_retx_96,-1.0,0.0,0.0,cell_x_ul_retx
cell_x_ul_tx_96,-1.0,0.0,0.0,cell_x_ul_tx
ul_total_bytes_non_incr_96,420.0,0.0,0.0,ul_total_bytes_non_incr
dl_total_bytes_non_incr_96,8676528.0,0.0,0.0,dl_total_bytes_non_incr
dl_bitrate_97,11056446.0,0.0,0.0,dl_bitrate
ul_bitrate_97,58409.0,0.0,0.0,ul_bitrate
cell_x_dl_retx_97,-1.0,0.0,0.0,cell_x_dl_retx
cell_x_dl_tx_97,-1.0,0.0,0.0,cell_x_dl_tx
cell_x_ul_retx_97,-1.0,0.0,0.0,cell_x_ul_retx
cell_x_ul_tx_97,-1.0,0.0,0.0,cell_x_ul_tx
ul_total_bytes_non_incr_97,420.0,0.0,0.0,ul_total_bytes_non_incr
dl_total_bytes_non_incr_97,7040702.0,0.0,0.0,dl_total_bytes_non_incr
dl_bitrate_98,15186553.0,0.0,0.0,dl_bitrate
ul_bitrate_98,56618.0,0.0,0.0,ul_bitrate
cell_x_dl_retx_98,-1.0,0.0,0.0,cell_x_dl_retx
cell_x_dl_tx_98,-1.0,0.0,0.0,cell_x_dl_tx
cell_x_ul_retx_98,-1.0,0.0,0.0,cell_x_ul_retx
cell_x_ul_tx_98,-1.0,0.0,0.0,cell_x_ul_tx
ul_total_bytes_non_incr_98,504.0,0.0,0.0,ul_total_bytes_non_incr
dl_total_bytes_non_incr_98,9606757.0,0.0,0.0,dl_total_bytes_non_incr
dl_bitrate_99,12599278.0,0.0,0.0,dl_bitrate
ul_bitrate_99,58722.0,0.0,0.0,ul_bitrate
cell_x_dl_retx_99,-1.0,0.0,0.0,cell_x_dl_retx
cell_x_dl_tx_99,-1.0,0.0,0.0,cell_x_dl_tx
cell_x_ul_retx_99,-1.0,0.0,0.0,cell_x_ul_retx
cell_x_ul_tx_99,-1.0,0.0,0.0,cell_x_ul_tx
ul_total_bytes_non_incr_99,420.0,0.0,0.0,ul_total_bytes_non_incr
dl_total_bytes_non_incr_99,7985133.0,0.0,0.0,dl_total_bytes_non_incr
dl_bitrate_100,13672079.0,0.0,0.0,dl_bitrate
ul_bitrate_100,58809.0,0.0,0.0,ul_bitrate
cell_x_dl_retx_100,-1.0,0.0,0.0,cell_x_dl_retx
cell_x_dl_tx_100,-1.0,0.0,0.0,cell_x_dl_tx
cell_x_ul_retx_100,-1.0,0.0,0.0,cell_x_ul_retx
cell_x_ul_tx_100,-1.0,0.0,0.0,cell_x_ul_tx
ul_total_bytes_non_incr_100,420.0,0.0,0.0,ul_total_bytes_non_incr
dl_total_bytes_non_incr_100,8666489.0,0.0,0.0,dl_total_bytes_non_incr
dl_bitrate_101,11784937.0,0.0,0.0,dl_bitrate
ul_bitrate_101,58502.0,0.0,0.0,ul_bitrate
cell_x_dl_retx_101,-1.0,0.0,0.0,cell_x_dl_retx
cell_x_dl_tx_101,-1.0,0.0,0.0,cell_x_dl_tx
cell_x_ul_retx_101,-1.0,0.0,0.0,cell_x_ul_retx
cell_x_ul_tx_101,-1.0,0.0,0.0,cell_x_ul_tx
ul_total_bytes_non_incr_101,420.0,0.0,0.0,ul_total_bytes_non_incr
dl_total_bytes_non_incr_101,7455505.0,0.0,0.0,dl_total_bytes_non_incr
dl_bitrate_102,13235991.0,0.0,0.0,dl_bitrate
ul_bitrate_102,57861.0,0.0,0.0,ul_bitrate
cell_x_dl_retx_102,-1.0,0.0,0.0,cell_x_dl_retx
cell_x_dl_tx_102,-1.0,0.0,0.0,cell_x_dl_tx
cell_x_ul_retx_102,-1.0,0.0,0.0,cell_x_ul_retx
cell_x_ul_tx_102,-1.0,0.0,0.0,cell_x_ul_tx
ul_total_bytes_non_incr_102,420.0,0.0,0.0,ul_total_bytes_non_incr
dl_total_bytes_non_incr_102,8363116.0,0.0,0.0,dl_total_bytes_non_incr
dl_bitrate_103,13884134.0,0.0,0.0,dl_bitrate
ul_bitrate_103,58223.0,0.0,0.0,ul_bitrate
cell_x_dl_retx_103,-1.0,0.0,0.0,cell_x_dl_retx
cell_x_dl_tx_103,-1.0,0.0,0.0,cell_x_dl_tx
cell_x_ul_retx_103,-1.0,0.0,0.0,cell_x_ul_retx
cell_x_ul_tx_103,-1.0,0.0,0.0,cell_x_ul_tx
ul_total_bytes_non_incr_103,420.0,0.0,0.0,ul_total_bytes_non_incr
dl_total_bytes_non_incr_103,8768108.0,0.0,0.0,dl_total_bytes_non_incr
dl_bitrate_104,11003753.0,0.0,0.0,dl_bitrate
ul_bitrate_104,58748.0,0.0,0.0,ul_bitrate
cell_x_dl_retx_104,-1.0,0.0,0.0,cell_x_dl_retx
cell_x_dl_tx_104,-1.0,0.0,0.0,cell_x_dl_tx
cell_x_ul_retx_104,-1.0,0.0,0.0,cell_x_ul_retx
cell_x_ul_tx_104,-1.0,0.0,0.0,cell_x_ul_tx
ul_total_bytes_non_incr_104,420.0,0.0,0.0,ul_total_bytes_non_incr
dl_total_bytes_non_incr_104,7021928.0,0.0,0.0,dl_total_bytes_non_incr
dl_bitrate_105,15067490.0,0.0,0.0,dl_bitrate
ul_bitrate_105,57960.0,0.0,0.0,ul_bitrate
cell_x_dl_retx_105,-1.0,0.0,0.0,cell_x_dl_retx
cell_x_dl_tx_105,-1.0,0.0,0.0,cell_x_dl_tx
cell_x_ul_retx_105,-1.0,0.0,0.0,cell_x_ul_retx
cell_x_ul_tx_105,-1.0,0.0,0.0,cell_x_ul_tx
ul_total_bytes_non_incr_105,420.0,0.0,0.0,ul_total_bytes_non_incr
dl_total_bytes_non_incr_105,9528276.0,0.0,0.0,dl_total_bytes_non_incr
dl_bitrate_106,13094848.0,0.0,0.0,dl_bitrate
ul_bitrate_106,58298.0,0.0,0.0,ul_bitrate
cell_x_dl_retx_106,-1.0,0.0,0.0,cell_x_dl_retx
cell_x_dl_tx_106,-1.0,0.0,0.0,cell_x_dl_tx
cell_x_ul_retx_106,-1.0,0.0,0.0,cell_x_ul_retx
cell_x_ul_tx_106,-1.0,0.0,0.0,cell_x_ul_tx
ul_total_bytes_non_incr_106,504.0,0.0,0.0,ul_total_bytes_non_incr
dl_total_bytes_non_incr_106,8260906.0,0.0,0.0,dl_total_bytes_non_incr
dl_bitrate_107,13841270.0,0.0,0.0,dl_bitrate
ul_bitrate_107,59964.0,0.0,0.0,ul_bitrate
cell_x_dl_retx_107,-1.0,0.0,0.0,cell_x_dl_retx
cell_x_dl_tx_107,-1.0,0.0,0.0,cell_x_dl_tx
cell_x_ul_retx_107,-1.0,0.0,0.0,cell_x_ul_retx
cell_x_ul_tx_107,-1.0,0.0,0.0,cell_x_ul_tx
ul_total_bytes_non_incr_107,420.0,0.0,0.0,ul_total_bytes_non_incr
dl_total_bytes_non_incr_107,8825804.0,0.0,0.0,dl_total_bytes_non_incr
dl_bitrate_108,11468060.0,0.0,0.0,dl_bitrate
ul_bitrate_108,58562.0,0.0,0.0,ul_bitrate
cell_x_dl_retx_108,-1.0,0.0,0.0,cell_x_dl_retx
cell_x_dl_tx_108,-1.0,0.0,0.0,cell_x_dl_tx
cell_x_ul_retx_108,-1.0,0.0,0.0,cell_x_ul_retx
cell_x_ul_tx_108,-1.0,0.0,0.0,cell_x_ul_tx
ul_total_bytes_non_incr_108,420.0,0.0,0.0,ul_total_bytes_non_incr
dl_total_bytes_non_incr_108,7207847.0,0.0,0.0,dl_total_bytes_non_incr
dl_bitrate_109,13428719.0,0.0,0.0,dl_bitrate
ul_bitrate_109,59102.0,0.0,0.0,ul_bitrate
cell_x_dl_retx_109,-1.0,0.0,0.0,cell_x_dl_retx
cell_x_dl_tx_109,-1.0,0.0,0.0,cell_x_dl_tx
cell_x_ul_retx_109,-1.0,0.0,0.0,cell_x_ul_retx
cell_x_ul_tx_109,-1.0,0.0,0.0,cell_x_ul_tx
ul_total_bytes_non_incr_109,420.0,0.0,0.0,ul_total_bytes_non_incr
dl_total_bytes_non_incr_109,8504024.0,0.0,0.0,dl_total_bytes_non_incr
dl_bitrate_110,14335649.0,0.0,0.0,dl_bitrate
ul_bitrate_110,59648.0,0.0,0.0,ul_bitrate
cell_x_dl_retx_110,-1.0,0.0,0.0,cell_x_dl_retx
cell_x_dl_tx_110,-1.0,0.0,0.0,cell_x_dl_tx
cell_x_ul_retx_110,-1.0,0.0,0.0,cell_x_ul_retx
cell_x_ul_tx_110,-1.0,0.0,0.0,cell_x_ul_tx
ul_total_bytes_non_incr_110,420.0,0.0,0.0,ul_total_bytes_non_incr
dl_total_bytes_non_incr_110,9018159.0,0.0,0.0,dl_total_bytes_non_incr
dl_bitrate_111,11523420.0,0.0,0.0,dl_bitrate
ul_bitrate_111,59696.0,0.0,0.0,ul_bitrate
cell_x_dl_retx_111,-1.0,0.0,0.0,cell_x_dl_retx
cell_x_dl_tx_111,-1.0,0.0,0.0,cell_x_dl_tx
cell_x_ul_retx_111,-1.0,0.0,0.0,cell_x_ul_retx
cell_x_ul_tx_111,-1.0,0.0,0.0,cell_x_ul_tx
ul_total_bytes_non_incr_111,420.0,0.0,0.0,ul_total_bytes_non_incr
dl_total_bytes_non_incr_111,6910391.0,0.0,0.0,dl_total_bytes_non_incr
ul_bitrate_112,59464.0,0.0,0.0,ul_bitrate
cell_x_dl_retx_112,-1.0,0.0,0.0,cell_x_dl_retx
cell_x_dl_tx_112,-1.0,0.0,0.0,cell_x_dl_tx
cell_x_ul_retx_112,-1.0,0.0,0.0,cell_x_ul_retx
cell_x_ul_tx_112,-1.0,0.0,0.0,cell_x_ul_tx
ul_total_bytes_non_incr_112,420.0,0.0,0.0,ul_total_bytes_non_incr
dl_total_bytes_non_incr_112,9367085.0,0.0,0.0,dl_total_bytes_non_incr
dl_bitrate_113,13336884.0,0.0,0.0,dl_bitrate
ul_bitrate_113,58295.0,0.0,0.0,ul_bitrate
cell_x_dl_retx_113,-1.0,0.0,0.0,cell_x_dl_retx
cell_x_dl_tx_113,-1.0,0.0,0.0,cell_x_dl_tx
cell_x_ul_retx_113,-1.0,0.0,0.0,cell_x_ul_retx
cell_x_ul_tx_113,-1.0,0.0,0.0,cell_x_ul_tx
ul_total_bytes_non_incr_113,420.0,0.0,0.0,ul_total_bytes_non_incr
dl_total_bytes_non_incr_113,8448942.0,0.0,0.0,dl_total_bytes_non_incr
dl_bitrate_114,13398263.0,0.0,0.0,dl_bitrate
ul_bitrate_114,58540.0,0.0,0.0,ul_bitrate
cell_x_dl_retx_114,-1.0,0.0,0.0,cell_x_dl_retx
cell_x_dl_tx_114,-1.0,0.0,0.0,cell_x_dl_tx
cell_x_ul_retx_114,-1.0,0.0,0.0,cell_x_ul_retx
cell_x_ul_tx_114,-1.0,0.0,0.0,cell_x_ul_tx
ul_total_bytes_non_incr_114,504.0,0.0,0.0,ul_total_bytes_non_incr
dl_total_bytes_non_incr_114,8374768.0,0.0,0.0,dl_total_bytes_non_incr
dl_bitrate_115,11062016.0,0.0,0.0,dl_bitrate
ul_bitrate_115,58864.0,0.0,0.0,ul_bitrate
cell_x_dl_retx_115,-1.0,0.0,0.0,cell_x_dl_retx
cell_x_dl_tx_115,-1.0,0.0,0.0,cell_x_dl_tx
cell_x_ul_retx_115,-1.0,0.0,0.0,cell_x_ul_retx
cell_x_ul_tx_115,-1.0,0.0,0.0,cell_x_ul_tx
ul_total_bytes_non_incr_115,420.0,0.0,0.0,ul_total_bytes_non_incr
dl_total_bytes_non_incr_115,7068334.0,0.0,0.0,dl_total_bytes_non_incr
dl_bitrate_116,13100953.0,0.0,0.0,dl_bitrate
ul_bitrate_116,58514.0,0.0,0.0,ul_bitrate
cell_x_dl_retx_116,-1.0,0.0,0.0,cell_x_dl_retx
cell_x_dl_tx_116,-1.0,0.0,0.0,cell_x_dl_tx
cell_x_ul_retx_116,-1.0,0.0,0.0,cell_x_ul_retx
cell_x_ul_tx_116,-1.0,0.0,0.0,cell_x_ul_tx
ul_total_bytes_non_incr_116,420.0,0.0,0.0,ul_total_bytes_non_incr
dl_total_bytes_non_incr_116,8318301.0,0.0,0.0,dl_total_bytes_non_incr
dl_bitrate_117,14166645.0,0.0,0.0,dl_bitrate
ul_bitrate_117,60190.0,0.0,0.0,ul_bitrate
cell_x_dl_retx_117,-1.0,0.0,0.0,cell_x_dl_retx
cell_x_dl_tx_117,-1.0,0.0,0.0,cell_x_dl_tx
cell_x_ul_retx_117,-1.0,0.0,0.0,cell_x_ul_retx
cell_x_ul_tx_117,-1.0,0.0,0.0,cell_x_ul_tx
ul_total_bytes_non_incr_117,420.0,0.0,0.0,ul_total_bytes_non_incr
dl_total_bytes_non_incr_117,8910353.0,0.0,0.0,dl_total_bytes_non_incr
dl_bitrate_118,10990155.0,0.0,0.0,dl_bitrate
ul_bitrate_118,58984.0,0.0,0.0,ul_bitrate
cell_x_dl_retx_118,-1.0,0.0,0.0,cell_x_dl_retx
cell_x_dl_tx_118,-1.0,0.0,0.0,cell_x_dl_tx
cell_x_ul_retx_118,-1.0,0.0,0.0,cell_x_ul_retx
cell_x_ul_tx_118,-1.0,0.0,0.0,cell_x_ul_tx
ul_total_bytes_non_incr_118,420.0,0.0,0.0,ul_total_bytes_non_incr
dl_total_bytes_non_incr_118,6879397.0,0.0,0.0,dl_total_bytes_non_incr
dl_bitrate_119,14480136.0,0.0,0.0,dl_bitrate
ul_bitrate_119,60052.0,0.0,0.0,ul_bitrate
cell_x_dl_retx_119,-1.0,0.0,0.0,cell_x_dl_retx
cell_x_dl_tx_119,-1.0,0.0,0.0,cell_x_dl_tx
cell_x_ul_retx_119,-1.0,0.0,0.0,cell_x_ul_retx
cell_x_ul_tx_119,-1.0,0.0,0.0,cell_x_ul_tx
ul_total_bytes_non_incr_119,420.0,0.0,0.0,ul_total_bytes_non_incr
dl_total_bytes_non_incr_119,9310885.0,0.0,0.0,dl_total_bytes_non_incr
dl_bitrate_120,13135106.0,0.0,0.0,dl_bitrate
ul_bitrate_120,57039.0,0.0,0.0,ul_bitrate
cell_x_dl_retx_120,-1.0,0.0,0.0,cell_x_dl_retx
cell_x_dl_tx_120,-1.0,0.0,0.0,cell_x_dl_tx
cell_x_ul_retx_120,-1.0,0.0,0.0,cell_x_ul_retx
cell_x_ul_tx_120,-1.0,0.0,0.0,cell_x_ul_tx
ul_total_bytes_non_incr_120,420.0,0.0,0.0,ul_total_bytes_non_incr
dl_total_bytes_non_incr_120,8250014.0,0.0,0.0,dl_total_bytes_non_incr
hour,18.0,0.0,0.0,timestamp
dayofweek,6.0,0.0,0.0,timestamp
day,24.0,0.0,0.0,timestamp
month,3.0,0.0,0.0,timestamp
is_weekend,1.0,0.0,0.0,timestamp
